"Id","NA_L3CODE","X","Y"
11313,"6.2.15",-1578821.93337002,6331333.79612
11314,"6.2.15",-1643080.31909997,6455129.99280998
11315,"6.2.15",-1546533.45177998,6341109.44574999
11316,"6.2.15",-1573138.25449003,6266427.62592999
11317,"6.2.15",-1684814.64442002,6354863.45186
11318,"6.2.15",-1613782.78946003,6495823.51891999
11319,"6.2.15",-1678354.9792,6353501.02481998
11320,"6.2.15",-1549105.14178998,6343665.25240998
11321,"6.2.15",-1573140.12741001,6325368.98647999
11322,"6.2.15",-1589568.11918997,6201024.42796997
11323,"6.2.15",-1676254.73453998,6411878.72017999
11324,"6.2.15",-1570615.19510999,6414781.05543999
11325,"6.2.15",-1620597.50998997,6342277.76071998
11326,"6.2.15",-1525799.44285002,6424027.91331999
11327,"6.2.15",-1593679.19106999,6465776.73921999
11328,"6.2.15",-1572582.69315003,6348972.87299999
11329,"6.2.15",-1604113.79791001,6318245.90555999
11330,"6.2.15",-1510119.70412004,6547403.70249
11331,"6.2.15",-1615302.83772003,6434858.40481
11332,"6.2.15",-1673609.09020001,6318413.11399
11333,"6.2.15",-1538485.53994,6182183.88138999
11334,"6.2.15",-1648281.65591003,6438474.78093
11335,"6.2.15",-1457947.66766001,6435789.81412999
11336,"6.2.15",-1545226.15077001,6230500.12427999
11337,"6.2.15",-1587693.09265002,6474212.33006999
11338,"6.2.15",-1634691.93153003,6496625.10232
11339,"6.2.15",-1634348.62543999,6421323.11985998
11340,"6.2.15",-1658619.27274001,6310621.23576
11341,"6.2.15",-1489046.41801003,6485106.6161
11342,"6.2.15",-1689491.25166002,6274113.65735999
11343,"6.2.15",-1609364.03414003,6327213.44192
11344,"6.2.15",-1585729.85013997,6264863.91237997
11345,"6.2.15",-1653005.61318998,6215454.95932998
11346,"6.2.15",-1428284.73498003,6449324.19157
11347,"6.2.15",-1624454.62623997,6305045.58032998
11348,"6.2.15",-1620849.69631,6468340.58054999
11349,"6.2.15",-1481077.42997001,6530719.74776999
11350,"6.2.15",-1453500.70365001,6433950.70650999
11351,"6.2.15",-1585493.74208,6471860.34440999
11352,"6.2.15",-1653287.07016999,6387432.20349998
11353,"6.2.15",-1583116.13455003,6228447.92379999
11354,"6.2.15",-1565787.84267001,6510317.91146
11355,"6.2.15",-1586437.19277,6425699.32228999
11356,"6.2.15",-1525557.78944997,6421476.01285998
11357,"6.2.15",-1639755.21003997,6383731.79504998
11358,"6.2.15",-1556883.01635,6257869.31457999
11359,"6.2.15",-1625485.94135,6316211.98672999
11360,"6.2.15",-1620447.05651003,6373166.33246
11361,"6.2.15",-1501818.01024001,6441389.30501
11362,"6.2.15",-1483874.97151003,6527146.97035001
11363,"6.2.15",-1528811.39104999,6395701.13352998
11364,"6.2.15",-1481744.44728003,6494677.2923
11365,"6.2.15",-1592647.33658998,6356634.32472998
11366,"6.2.15",-1603446.66415004,6299234.17371
11367,"6.2.15",-1585722.56322998,6388141.78113998
11368,"6.2.15",-1594364.01612998,6514055.61396998
11369,"6.2.15",-1577819.39988003,6233751.22987999
11370,"6.2.15",-1688885.89954003,6292736.44744
11371,"6.2.15",-1532224.27341003,6428598.90497001
11372,"6.2.15",-1530304.69179,6488975.71016999
11373,"6.2.15",-1644542.65632001,6433325.96253999
11374,"6.2.15",-1561860.18852002,6370510.72937
11375,"6.2.15",-1488990.49421001,6386344.30220999
11376,"6.2.15",-1634380.35081,6235994.83084998
11377,"6.2.15",-1602420.86708002,6484193.88580999
11378,"6.2.15",-1547440.21540999,6229924.79009999
11379,"6.2.15",-1531785.87469004,6375629.00826
11380,"6.2.15",-1649964.89903002,6301778.63089999
11381,"6.2.15",-1613593.21298998,6283950.39238998
11382,"6.2.15",-1499163.38960001,6483867.57742
11383,"6.2.15",-1643441.95775998,6438902.39465998
11384,"6.2.15",-1621908.74755997,6337739.18435997
11385,"6.2.15",-1589732.92594003,6259754.91667
11386,"6.2.15",-1586152.03842999,6298526.22574998
11387,"6.2.15",-1648240.88564003,6452656.86241
11388,"6.2.15",-1608085.76081,6320443.84791999
11389,"6.2.15",-1543514.78071999,6530163.21630999
11390,"6.2.15",-1493009.51593001,6477193.14716
11391,"6.2.15",-1554045.54719004,6398717.03033
11392,"6.2.15",-1552839.46620004,6445878.25761
11393,"6.2.15",-1539826.30039002,6533440.72198
11394,"6.2.15",-1572556.79033999,6456711.88790999
11395,"6.2.15",-1655456.58132,6403669.18974999
11396,"6.2.15",-1585892.07152003,6346055.5047
11397,"6.2.15",-1615972.50327003,6247601.21827999
11398,"6.2.15",-1664494.64085,6344888.28985999
11399,"6.2.15",-1689609.31067001,6323393.49600999
11400,"6.2.15",-1437589.05190003,6483844.23977
11401,"6.2.2",-1830401.57353028,7496224.35709941
11402,"6.2.2",-1930954.95271031,7552085.98618942
11403,"6.2.2",-1997864.06590034,7524917.20697936
11404,"6.2.2",-1834560.90385039,7273227.61308914
11405,"6.2.2",-1852232.59603041,7223856.37481906
11406,"6.2.2",-1855539.90755031,7497610.74256941
11407,"6.2.2",-1972287.17516032,7607661.71609947
11408,"6.2.2",-1849306.34117028,7512229.4725094
11409,"6.2.2",-1907547.51489031,7492285.04546937
11410,"6.2.2",-1943444.51174042,7340007.66701918
11411,"6.2.2",-1899589.63443027,7655760.71278953
11412,"6.2.2",-1900114.4088704,7266396.47993909
11413,"6.2.2",-1760762.4261703,7350475.60123927
11414,"6.2.2",-1825993.84674027,7472552.43801938
11415,"6.2.2",-1834634.21710027,7540544.23018946
11416,"6.2.2",-1818245.83332024,7552356.61666945
11417,"6.2.2",-1798055.7993404,7266586.99099916
11418,"6.2.2",-1854213.47397034,7432875.53007934
11419,"6.2.2",-1811134.09523038,7236722.6644391
11420,"6.2.2",-1728476.57739036,7287171.56610922
11421,"6.2.2",-1922210.74728042,7248611.71527905
11422,"6.2.2",-1973533.40883036,7440735.22103928
11423,"6.2.2",-1789562.93516041,7216418.96853909
11424,"6.2.2",-1901321.17232039,7362577.49364924
11425,"6.2.2",-1939375.61158045,7281433.97004911
11426,"6.2.2",-1927180.72236034,7405992.37443925
11427,"6.2.2",-2000205.11956029,7691761.51525953
11428,"6.2.2",-1938453.8348103,7594453.26201947
11429,"6.2.2",-1889715.46428043,7284758.96375914
11430,"6.2.2",-1970793.13426024,7741919.60305956
11431,"6.2.2",-1944730.69578035,7441549.4640593
11432,"6.2.2",-1986350.7986303,7556166.83965939
11433,"6.2.2",-1930463.06704038,7415743.46050929
11434,"6.2.2",-1901423.55118037,7445034.56877934
11435,"6.2.2",-1930030.47920035,7452274.24731931
11436,"6.2.2",-1880158.02797025,7593400.88360947
11437,"6.2.2",-1809257.67367031,7381853.06826928
11438,"6.2.2",-1851692.7369703,7450760.73994934
11439,"6.2.2",-1841580.79988032,7487254.48534941
11440,"6.2.2",-1891888.65144027,7541928.64209941
11441,"6.2.2",-1857701.80534037,7330460.90455921
11442,"6.2.2",-1913531.83487046,7253578.00698909
11443,"6.2.2",-1936329.35824027,7626075.25879949
11444,"6.2.2",-1901302.57116028,7550306.65254943
11445,"6.2.2",-1947481.56524043,7339764.31993918
11446,"6.2.2",-1968172.09457029,7669637.27379952
11447,"6.2.2",-1822234.60636026,7520842.76543943
11448,"6.2.2",-1833881.09869043,7241379.87252912
11449,"6.2.2",-1935934.82271033,7525496.6380194
11450,"6.2.2",-1935041.54173037,7466696.69756935
11451,"6.2.2",-1944401.08111022,7702028.17524954
11452,"6.2.2",-1758814.20418031,7362214.66758929
11453,"6.2.2",-1767952.89797042,7225971.48523913
11454,"6.2.2",-1775516.62866038,7309284.99942923
11455,"6.2.2",-1936985.75294029,7633782.19705951
11456,"6.2.2",-1905691.7206904,7308228.96675915
11457,"6.2.2",-1774589.70134034,7359463.28520929
11458,"6.2.2",-1782232.1505403,7429023.21880936
11459,"6.2.2",-1977210.62677031,7523659.28948936
11460,"6.2.2",-1875516.03792034,7384499.90701925
11461,"6.2.2",-1893327.48340035,7469255.51322936
11462,"6.2.2",-1919310.43757029,7543621.87187941
11463,"6.2.2",-1817673.20287034,7418863.97250935
11464,"6.2.2",-1838060.45050024,7570827.20814947
11465,"6.2.2",-1765137.98330034,7340973.07020927
11466,"6.2.2",-1990240.11475029,7633289.87763947
11467,"6.2.2",-1976796.69781033,7479673.48921931
11468,"6.2.2",-1925228.67824035,7469218.33682934
11469,"6.2.2",-1935077.38239033,7442818.8746193
11470,"6.2.2",-1943367.7082303,7546449.99378941
11471,"6.2.2",-1867059.78207026,7589496.17417949
11472,"6.2.2",-1966457.48094034,7451588.39172928
11473,"6.2.2",-1784395.38958028,7426348.42718935
11474,"6.2.2",-1728163.5898004,7224348.74818914
11475,"6.2.2",-1798658.89178041,7231439.50576911
11476,"6.2.2",-2013924.41340029,7639554.87219947
11477,"6.2.2",-1944849.98215033,7509496.76359937
11478,"6.2.2",-1803845.13833035,7296646.51234918
11479,"6.2.2",-1860768.5974303,7515899.74252943
11480,"6.2.2",-1917654.74645033,7429053.23444929
11481,"6.2.2",-1879596.80572035,7383540.45884926
11482,"6.2.2",-1740531.46406036,7218237.52241911
11483,"6.2.2",-1788931.91750032,7327358.59831923
11484,"6.2.2",-1849579.36923041,7233038.01366908
11485,"6.2.2",-2000804.38044043,7380448.6565992
11486,"6.2.2",-1927709.85981045,7279121.17289911
11487,"6.2.2",-1761883.00122034,7321238.88749925
11488,"6.2.2",-1806767.50919031,7475206.98246941
11489,"6.2.2",-1846208.15752029,7534385.69151944
11490,"6.2.2",-1804949.66640037,7279977.02132916
11491,"6.2.2",-1997317.44015038,7467587.0832693
11492,"6.2.2",-1912532.9275203,7515113.91144938
11493,"6.2.2",-1878811.39591045,7241458.40033908
11494,"6.2.2",-1869148.64671027,7573127.45622946
11495,"6.2.2",-1941046.45599032,7581050.33352945
11496,"6.2.2",-1987134.89689037,7485447.40466934
11497,"6.2.2",-1867175.76745034,7382517.23752926
11498,"6.2.2",-1952493.96349035,7409371.42209924
11499,"6.2.2",-1893153.00616036,7412443.8773193
11500,"6.2.2",-1978582.12366027,7693530.57472954
11501,"6.2.3",-1711939.38858033,7256352.73581918
11502,"6.2.3",-1596965.15474043,7036333.73776892
11503,"6.2.3",-1492890.32726052,6803961.84531854
11504,"6.2.3",-1614418.66198032,7258606.27112923
11505,"6.2.3",-1600209.88638034,7219395.0131892
11506,"6.2.3",-1597735.06753028,7322201.44352931
11507,"6.2.3",-1642847.68442999,6611832.53181999
11508,"6.2.3",-1429722.7380505,6699567.08488833
11509,"6.2.3",-1683406.89522062,6802506.52203842
11510,"6.2.3",-1567395.14075998,6587135.66080999
11511,"6.2.3",-1636159.63327066,6720990.56462826
11512,"6.2.3",-1604901.08686054,6796239.65340845
11513,"6.2.3",-1552649.4105805,6805442.58197849
11514,"6.2.3",-1443348.4128305,6792066.23721855
11515,"6.2.3",-1605242.72828034,7248146.16721923
11516,"6.2.3",-1707719.26040032,7354597.32138932
11517,"6.2.3",-1459861.44701999,6603925.28919999
11518,"6.2.3",-1489725.01409039,7022925.56976896
11519,"6.2.3",-1441139.44278056,6633039.84618817
11520,"6.2.3",-1583042.73724056,6734340.99209831
11521,"6.2.3",-1429860.71937052,6729075.87017841
11522,"6.2.3",-1522534.57393058,6673516.36057822
11523,"6.2.3",-1485187.81003041,6991137.2856389
11524,"6.2.3",-1649299.21216047,6982852.11374879
11525,"6.2.3",-1584668.02319003,6560478.93044
11526,"6.2.3",-1457800.13245046,6793036.63011853
11527,"6.2.3",-1571951.75121061,6740060.75622836
11528,"6.2.3",-1606652.43240024,7334176.30961932
11529,"6.2.3",-1637537.59499062,6758531.20686835
11530,"6.2.3",-1617127.24601042,7098233.11707901
11531,"6.2.3",-1672518.50438057,6881217.77662859
11532,"6.2.3",-1558091.32847039,7039278.21959894
11533,"6.2.3",-1600621.4632803,7295821.75332929
11534,"6.2.3",-1668096.25531061,6792505.7318584
11535,"6.2.3",-1637191.2117204,7101625.198519
11536,"6.2.3",-1481545.45204037,7017672.12148894
11537,"6.2.3",-1701740.13866026,7422287.51365938
11538,"6.2.3",-1578600.05059032,7265752.03762926
11539,"6.2.3",-1715588.43468035,7301994.51538925
11540,"6.2.3",-1466276.20116046,6795403.15737852
11541,"6.2.3",-1609230.79002032,7285546.20000928
11542,"6.2.3",-1651273.45289041,7124861.11119903
11543,"6.2.3",-1449392.57539058,6670322.56652828
11544,"6.2.3",-1579964.3632004,7007321.46621887
11545,"6.2.3",-1549903.61247031,7198888.19413919
11546,"6.2.3",-1667063.69770048,6973967.56604876
11547,"6.2.3",-1649728.62965035,7198311.91592913
11548,"6.2.3",-1678480.38778038,7137803.32708902
11549,"6.2.3",-1615757.36669051,6843159.92739853
11550,"6.2.3",-1539284.60176048,6866377.56849864
11551,"6.2.3",-1712365.87780027,7458486.02705942
11552,"6.2.3",-1570661.69421052,6843559.02905857
11553,"6.2.3",-1655949.86259003,6615001.48594001
11554,"6.2.3",-1701835.61535024,7472431.10174943
11555,"6.2.3",-1664417.75747057,6800050.20159841
11556,"6.2.3",-1610358.26427999,6602387.70226999
11557,"6.2.3",-1635322.44594041,7103589.23330901
11558,"6.2.3",-1577184.85199059,6776901.32199843
11559,"6.2.3",-1455016.19756052,6742239.51968842
11560,"6.2.3",-1606227.42763039,7041591.46103891
11561,"6.2.3",-1695084.72595065,6791799.10874838
11562,"6.2.3",-1657049.7770806,6740261.90938828
11563,"6.2.3",-1521880.34472002,6605842.34629
11564,"6.2.3",-1674137.6921903,7399063.80235939
11565,"6.2.3",-1432134.31990054,6705153.32544836
11566,"6.2.3",-1529342.45473059,6746578.8508684
11567,"6.2.3",-1606492.85101047,6958244.40147878
11568,"6.2.3",-1617059.12072038,7149111.97650909
11569,"6.2.3",-1726007.11655064,6801584.82604838
11570,"6.2.3",-1539238.56728039,7056663.27883898
11571,"6.2.3",-1599259.12003047,6934651.46588873
11572,"6.2.3",-1470407.85299044,6865097.72904867
11573,"6.2.3",-1600903.57943032,7175772.89207911
11574,"6.2.3",-1646658.52746997,6561578.00770998
11575,"6.2.3",-1564883.76964058,6718724.21669829
11576,"6.2.3",-1482087.84020052,6726174.12182836
11577,"6.2.3",-1740427.99453059,6876308.28974853
11578,"6.2.3",-1654175.67921051,6964207.78375876
11579,"6.2.3",-1692521.86729059,6826335.56245845
11580,"6.2.3",-1577441.79758004,6637484.4481
11581,"6.2.3",-1548423.99672045,6885304.14118866
11582,"6.2.3",-1515467.0644906,6664979.7429782
11583,"6.2.3",-1674909.05876038,7130061.47139902
11584,"6.2.3",-1656695.38903064,6732194.58140827
11585,"6.2.3",-1560143.07203062,6674650.3214882
11586,"6.2.3",-1689648.33037059,6802943.66935839
11587,"6.2.3",-1594452.52930037,7147084.34687909
11588,"6.2.3",-1640817.18252029,7305809.21796928
11589,"6.2.3",-1509444.11479,6583738.31544999
11590,"6.2.3",-1621654.11605048,6975362.13005881
11591,"6.2.3",-1536076.64055051,6801326.75021851
11592,"6.2.3",-1647914.9759305,6871947.80397857
11593,"6.2.3",-1563550.13100049,6912909.22891872
11594,"6.2.3",-1487194.80564058,6717868.48215836
11595,"6.2.3",-1729479.30569032,7365346.53421932
11596,"6.2.3",-1594680.90819032,7258918.38724924
11597,"6.2.3",-1484619.82388044,6933298.4351988
11598,"6.2.3",-1440749.17332057,6657721.52554824
11599,"6.2.3",-1665312.2978503,7353630.94639933
11600,"6.2.3",-1655810.51261052,6935033.32305871
11601,"6.2.4",-1402730.64710046,6825823.48305864
11602,"6.2.4",-1491615.82175028,7240540.04786927
11603,"6.2.4",-1350440.33054045,6735774.75642847
11604,"6.2.4",-1561486.67054023,7355359.45555936
11605,"6.2.4",-1427884.67364037,7007291.23385896
11606,"6.2.4",-1401081.80469036,7040947.09273903
11607,"6.2.4",-1386437.98165055,6661815.12628828
11608,"6.2.4",-1439656.97694034,7062206.48616904
11609,"6.2.4",-1374825.50626036,6982763.18945894
11610,"6.2.4",-1359111.60805048,6671873.92761832
11611,"6.2.4",-1337331.75062038,6902266.87159881
11612,"6.2.4",-1491699.69626034,7107171.98691908
11613,"6.2.4",-1405016.92054044,6777021.31441853
11614,"6.2.4",-1515268.73668029,7280146.5548293
11615,"6.2.4",-1316798.90413052,6572494.56438809
11616,"6.2.4",-1469956.95980023,7276797.2784793
11617,"6.2.4",-1434053.34920037,7010111.01088896
11618,"6.2.4",-1571821.6717903,7326613.44708934
11619,"6.2.4",-1346928.27162045,6790056.4315586
11620,"6.2.4",-1329528.98791045,6708947.93214842
11621,"6.2.4",-1358989.12446038,6874578.85970875
11622,"6.2.4",-1463152.69421038,6912102.98724876
11623,"6.2.4",-1399082.97562051,6744674.03037847
11624,"6.2.4",-1381776.1681303,7099694.70255911
11625,"6.2.4",-1570252.30844026,7372881.42328939
11626,"6.2.4",-1398830.68568036,7004060.44565897
11627,"6.2.4",-1433112.23878035,7040842.05916901
11628,"6.2.4",-1423889.90802042,6858825.01690869
11629,"6.2.4",-1593209.96010026,7417751.87788943
11630,"6.2.4",-1363164.1744005,6691913.04940837
11631,"6.2.4",-1466138.3197002,7418113.85320946
11632,"6.2.4",-1496910.16005025,7286439.69757932
11633,"6.2.4",-1518245.08723019,7434909.66509946
11634,"6.2.4",-1429166.37914034,7060041.96366904
11635,"6.2.4",-1401918.21642044,6750340.94834846
11636,"6.2.4",-1593338.98743023,7382187.38178937
11637,"6.2.4",-1579155.34566027,7352384.86833936
11638,"6.2.4",-1405664.87257033,7032024.978029
11639,"6.2.4",-1478573.62479036,7091545.44155907
11640,"6.2.4",-1540386.79257032,7227633.78372923
11641,"6.2.4",-1379229.35329037,6888679.64057877
11642,"6.2.4",-1579476.01480022,7502506.79126952
11643,"6.2.4",-1502045.50771027,7261842.06091929
11644,"6.2.4",-1443646.98445027,7207306.88831924
11645,"6.2.4",-1396512.13784032,7023322.41085898
11646,"6.2.4",-1382832.00425032,7106880.31241913
11647,"6.2.4",-1489912.87902037,7072136.26889904
11648,"6.2.4",-1377437.77709041,6829999.35772865
11649,"6.2.4",-1446783.28967038,7027528.65855898
11650,"6.2.4",-1374531.67806035,7014428.76265899
11651,"6.2.4",-1509673.33229026,7267038.53606929
11652,"6.2.4",-1481331.58310045,6905046.83055876
11653,"6.2.4",-1397890.5557803,7139570.52883917
11654,"6.2.4",-1368430.25840051,6638815.18650823
11655,"6.2.4",-1449976.97354026,7227057.20858925
11656,"6.2.4",-1348714.91852043,6720634.79529843
11657,"6.2.4",-1367136.80051042,6825791.98277865
11658,"6.2.4",-1445485.33945033,7136820.58093915
11659,"6.2.4",-1343936.18557042,6733155.65276846
11660,"6.2.4",-1360154.92991045,6711583.10949841
11661,"6.2.4",-1548450.99223022,7459728.80232947
11662,"6.2.4",-1400613.08562028,7165351.2013592
11663,"6.2.4",-1521703.86732026,7279777.34454929
11664,"6.2.4",-1396369.82913042,6871278.93840873
11665,"6.2.4",-1539442.95722025,7331730.57501934
11666,"6.2.4",-1396047.56140043,6806690.9216486
11667,"6.2.4",-1375796.31130033,7070059.30678908
11668,"6.2.4",-1380677.61120049,6711021.5853584
11669,"6.2.4",-1371722.77154055,6648941.83762827
11670,"6.2.4",-1395320.88687054,6606660.88884813
11671,"6.2.4",-1515424.1886202,7467272.80555949
11672,"6.2.4",-1330766.03133051,6606640.52786817
11673,"6.2.4",-1526792.88419025,7334006.49022936
11674,"6.2.4",-1464776.92308025,7290207.09761933
11675,"6.2.4",-1399879.88543036,7044015.50302904
11676,"6.2.4",-1383808.71563039,6837424.75789866
11677,"6.2.4",-1483610.96749028,7178612.80349918
11678,"6.2.4",-1378966.89802032,7084851.26620909
11679,"6.2.4",-1526846.1507303,7245271.32905925
11680,"6.2.4",-1504501.4436803,7271246.7944893
11681,"6.2.4",-1560712.83592026,7360921.18747938
11682,"6.2.4",-1352857.96472044,6766922.61779854
11683,"6.2.4",-1391422.3902403,7151643.9020792
11684,"6.2.4",-1421778.94624031,7082495.21208906
11685,"6.2.4",-1457778.90950026,7215250.41372924
11686,"6.2.4",-1371021.35016036,6961390.23999891
11687,"6.2.4",-1499769.22790031,7185426.31299919
11688,"6.2.4",-1656518.75434022,7475416.45068945
11689,"6.2.4",-1452147.18639033,7003054.67771892
11690,"6.2.4",-1366652.12890038,6958307.52591891
11691,"6.2.4",-1513552.20813024,7369799.7418594
11692,"6.2.4",-1512457.70644025,7400644.66937944
11693,"6.2.4",-1522208.94019028,7286739.08874931
11694,"6.2.4",-1572271.06581025,7431501.13783945
11695,"6.2.4",-1409981.70748041,6842108.46323865
11696,"6.2.4",-1602441.66834026,7375584.70846937
11697,"6.2.4",-1541194.46862022,7376370.53191939
11698,"6.2.4",-1482842.26185024,7292686.58680932
11699,"6.2.4",-1602001.44675025,7383532.50755938
11700,"6.2.4",-1628071.16339027,7413662.79681941
11701,"6.2.5",-1788279.85680062,6876754.0698485
11702,"6.2.5",-1890606.3134306,6995250.79926867
11703,"6.2.5",-1953424.77704076,6851762.21982831
11704,"6.2.5",-1838353.75746063,6870611.81544844
11705,"6.2.5",-1878281.64467065,6886301.76206843
11706,"6.2.5",-1946057.71619076,6813925.59128822
11707,"6.2.5",-2094065.2933508,6932684.09288837
11708,"6.2.5",-1817991.23089058,6996717.01870872
11709,"6.2.5",-1815474.81847063,6933263.92033861
11710,"6.2.5",-1901343.1362107,6904153.77722848
11711,"6.2.5",-1816139.75754062,6864271.27308844
11712,"6.2.5",-1775315.56106058,6897582.96129855
11713,"6.2.5",-1820705.72255057,6972564.05112867
11714,"6.2.5",-1850433.97431067,6827861.52686833
11715,"6.2.5",-1878415.69088057,7021260.86364871
11716,"6.2.5",-1858191.20591072,6819849.06337832
11717,"6.2.5",-1853999.28814058,6992498.93301868
11718,"6.2.5",-1767541.54467057,6908573.64273857
11719,"6.2.5",-1914695.53921065,6941648.77895854
11720,"6.2.5",-1791870.18643063,6865705.44403847
11721,"6.2.5",-1883984.61914073,6815428.25977828
11722,"6.2.5",-2062418.55776074,6934192.8927684
11723,"6.2.5",-1844040.22030069,6866051.95690844
11724,"6.2.5",-1887491.77395069,6875761.53042842
11725,"6.2.5",-1790241.07154058,6934489.14102861
11726,"6.2.5",-1891373.31259063,6986989.28070865
11727,"6.2.5",-1759940.09268052,6977577.35885871
11728,"6.2.5",-1946204.26828071,6859633.19546832
11729,"6.2.5",-1908962.15580068,6944071.52639856
11730,"6.2.5",-1930600.26109074,6821157.44449825
11731,"6.2.5",-1873683.59709074,6815345.5633483
11732,"6.2.5",-1874311.20096069,6854381.55065839
11733,"6.2.5",-1916233.26857078,6780921.23321818
11734,"6.2.5",-1937259.61484074,6837950.55073828
11735,"6.2.5",-1949451.01165068,6930871.83751848
11736,"6.2.5",-1792640.69100056,6942121.32697863
11737,"6.2.5",-1967972.1787608,6839132.19168828
11738,"6.2.5",-1863876.12544074,6809981.1728883
11739,"6.2.5",-1843911.68801059,6993787.6224987
11740,"6.2.5",-1879226.22686057,6977334.94981862
11741,"6.2.5",-1931591.6073007,6874126.63065837
11742,"6.2.5",-1783420.98497054,6967730.42616867
11743,"6.2.5",-1940138.84563077,6834085.72050829
11744,"6.2.5",-1887888.32993059,6965691.17217859
11745,"6.2.5",-1893026.12240067,6886473.91123843
11746,"6.2.5",-1936073.02535061,6998048.48685863
11747,"6.2.5",-1876421.20924061,6939090.89677856
11748,"6.2.5",-1898195.32447065,6950020.79097857
11749,"6.2.5",-1802099.20179059,6953287.55643865
11750,"6.2.5",-1863137.68992067,6825202.31464831
11751,"6.2.5",-1862381.14714055,7018113.83889872
11752,"6.2.5",-1819771.96691058,6987708.21114871
11753,"6.2.5",-1909024.40213067,6915813.39175849
11754,"6.2.5",-1867700.52334069,6815877.21217828
11755,"6.2.5",-1888437.99501058,6977225.02424861
11756,"6.2.5",-1887066.32187067,6873718.55896841
11757,"6.2.5",-1945303.41602071,6858231.04976831
11758,"6.2.5",-1878262.19097066,6896845.54255847
11759,"6.2.5",-1847914.73154059,6962498.71800862
11760,"6.2.5",-1902731.98579068,6917392.4770485
11761,"6.2.5",-1931789.85981073,6857741.76811835
11762,"6.2.5",-1885781.27322067,6867423.22741839
11763,"6.2.5",-1805454.17526058,6931440.84299859
11764,"6.2.5",-1879403.31864065,6944899.52679858
11765,"6.2.5",-1769252.23716057,6900613.78238855
11766,"6.2.5",-1860956.37964069,6825042.13559832
11767,"6.2.5",-1905023.49085074,6857916.91552838
11768,"6.2.5",-1782896.46418058,6950676.12687865
11769,"6.2.5",-1855197.89699063,6885098.12089845
11770,"6.2.5",-1798319.01926062,6932318.73888861
11771,"6.2.5",-1868777.02354061,6911504.6454285
11772,"6.2.5",-1943060.85066076,6812895.69456822
11773,"6.2.5",-1890828.17239059,6981523.27674862
11774,"6.2.5",-1938233.36334079,6813701.98870825
11775,"6.2.5",-1943039.60719078,6821559.29212825
11776,"6.2.5",-1870343.15759063,6891760.85652846
11777,"6.2.5",-1930390.19205067,6939616.89947853
11778,"6.2.5",-1911087.52185067,6889016.26382842
11779,"6.2.5",-1824029.37976053,6995770.6806487
11780,"6.2.5",-1895837.08263062,6951170.32317856
11781,"6.2.5",-1936683.27442067,6924287.18754848
11782,"6.2.5",-1878763.75065056,7008908.35567869
11783,"6.2.5",-1834813.50945057,6943794.95607858
11784,"6.2.5",-1888862.95196066,6912986.5253785
11785,"6.2.5",-1778739.50116057,6919914.40630859
11786,"6.2.5",-1850551.39561059,6987509.16177868
11787,"6.2.5",-1912152.82344078,6811955.15934827
11788,"6.2.5",-1840048.79637063,6881961.22376845
11789,"6.2.5",-1872630.80506065,6879519.73432842
11790,"6.2.5",-1865922.56031064,6953364.49092861
11791,"6.2.5",-1942849.69931066,6973973.92035859
11792,"6.2.5",-1927418.03249075,6869908.18298838
11793,"6.2.5",-1908086.96466063,7000166.20902866
11794,"6.2.5",-1907942.5627406,6998634.68096865
11795,"6.2.5",-1864262.98854065,6933113.38869856
11796,"6.2.5",-1937956.78543077,6802910.0681682
11797,"6.2.5",-1824238.67680054,7001796.24414871
11798,"6.2.5",-1868357.62483059,6953700.83027858
11799,"6.2.5",-1901409.9430506,6957904.97348856
11800,"6.2.5",-1829490.35191067,6875311.54700847
11801,"6.2.6",-1087040.92716031,6774154.88405868
11802,"6.2.6",-1043889.15465032,6796861.45013874
11803,"6.2.6",-1087124.49619033,6780609.0061887
11804,"6.2.6",-1066636.01399027,6805263.46366874
11805,"6.2.6",-1119175.39773035,6781300.78499868
11806,"6.2.6",-1075950.04906033,6761464.72672866
11807,"6.2.6",-1018211.83128032,6783686.79575873
11808,"6.2.6",-1108375.49015033,6783565.96498869
11809,"6.2.6",-1096860.10798034,6771514.52964868
11810,"6.2.6",-1085357.39055028,6802825.47367873
11811,"6.2.6",-1035822.29025029,6773186.29824869
11812,"6.2.6",-994485.501089276,6780771.39446873
11813,"6.2.6",-1123073.6862903,6796518.0333887
11814,"6.2.6",-1050741.26478031,6792717.79628873
11815,"6.2.6",-1103654.18873034,6764568.58878866
11816,"6.2.6",-1040342.98095033,6757812.37500868
11817,"6.2.6",-1059936.86835027,6805790.07597875
11818,"6.2.6",-1015491.15606031,6795029.56993876
11819,"6.2.6",-1080077.64439033,6812495.58983876
11820,"6.2.6",-1004314.26806032,6779096.19730872
11821,"6.2.6",-1024717.20734032,6746682.96258865
11822,"6.2.6",-1097549.45953035,6777751.11703869
11823,"6.2.6",-1031420.97299034,6755664.70309867
11824,"6.2.6",-1060250.50921028,6804363.56330874
11825,"6.2.6",-968648.203795305,6776461.22254874
11826,"6.2.6",-1058352.73453034,6763426.33487868
11827,"6.2.6",-1047302.55473028,6795466.82887874
11828,"6.2.6",-1021762.07564031,6764439.01129869
11829,"6.2.6",-1073592.98066033,6801304.45335875
11830,"6.2.6",-1033629.10620028,6754907.43930866
11831,"6.2.6",-1096352.9433403,6780071.11179869
